Company,Product,TypeName,Inches,Ram,OS,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_Category,Price_per_kg,Warranty_Price_EUR,Slogan,Total_Cost_EUR
msi,GT72S Dominator,Gaming,17.3,16,windows 10,3.78,2399.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 6820HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 980M,Ultra-Premium,634.6560846560847,,,2399.0
hp,EliteBook 850,Ultrabook,15.6,8,windows 7,1.88,2171.72,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1155.170212765957,150.0,Innovation at its Best,2321.72
lenovo,ThinkPad X1,2 in 1 Convertible,14.0,16,windows 10,2.8,2440.0,Standard,2560,1440,Yes,Yes,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,871.4285714285714,60.0,Think Different,2500.0
msi,GP62M 7RDX,Gaming,15.6,8,windows 10,2.4,1142.8,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,Premium,476.1666666666667,,,1142.8
hp,Spectre Pro,2 in 1 Convertible,13.3,8,windows 10,1.48,1629.0,Full HD,1920,1080,Yes,No,No,Intel,2.4,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1100.6756756756756,150.0,Innovation at its Best,1779.0
hp,ZBook 15,Workstation,15.6,8,windows 7,2.59,2229.0,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,256,0,SSD,No,Nvidia,Quadro M1000M,Ultra-Premium,860.6177606177606,150.0,Innovation at its Best,2379.0
hp,Spectre Pro,2 in 1 Convertible,13.3,8,windows 10,1.48,1799.0,Standard,2560,1440,Yes,No,No,Intel,2.6,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1215.5405405405406,150.0,Innovation at its Best,1949.0
hp,ZBook Studio,Workstation,15.6,8,windows 7,2.0,1899.0,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,256,0,SSD,No,Nvidia,Quadro M1000M,Ultra-Premium,949.5,150.0,Innovation at its Best,2049.0
hp,EliteBook 820,Ultrabook,12.5,8,windows 7,1.26,2296.95,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1822.9761904761904,150.0,Innovation at its Best,2446.95
dell,Vostro 5568,Notebook,15.6,8,windows 10,2.18,1009.9,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce 940MX,Premium,463.2568807339449,50.0,Powerful and Reliable,1059.9
hp,EliteBook 850,Notebook,15.6,8,windows 7,1.88,1579.0,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,839.8936170212767,150.0,Innovation at its Best,1729.0
lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8,windows 10,1.27,2339.0,Standard,2560,1440,Yes,Yes,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1841.732283464567,60.0,Think Different,2399.0
lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,4,no os,1.9,339.0,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,Budget,178.42105263157896,60.0,Think Different,399.0
hp,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,4,windows 10,1.86,297.0,Standard,1366,768,No,No,No,AMD,1.8,E-Series 7110,500,0,HDD,No,AMD,Radeon R2 Graphics,Budget,159.6774193548387,150.0,Innovation at its Best,447.0
lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,8,no os,2.32,599.0,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,1024,0,HDD,No,AMD,Radeon R5 M330,Mid-Range,258.18965517241384,60.0,Think Different,659.0
dell,Inspiron 7567,Gaming,15.6,8,windows 10,2.62,1199.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050Ti,Premium,457.6335877862595,50.0,Powerful and Reliable,1249.0
dell,XPS 15,Notebook,15.6,8,windows 10,2.04,2250.68,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,2.3,Core i5 6300HQ,256,0,SSD,No,Nvidia,GeForce 960M,Ultra-Premium,1103.2745098039215,50.0,Powerful and Reliable,2300.68
hp,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,4,windows 10,1.91,478.89,Full HD,1920,1080,No,No,No,AMD,2.5,A6-Series A6-9220,256,0,SSD,No,AMD,Radeon 520,Budget,250.7277486910995,150.0,Innovation at its Best,628.89
msi,GP72M 7REX,Gaming,17.3,16,windows 10,2.7,1492.8,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,Premium,552.8888888888888,,,1492.8
lenovo,ThinkPad T460s,Ultrabook,14.0,12,windows 7,1.4,2299.0,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1642.142857142857,60.0,Think Different,2359.0
lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,8,windows 10,2.5,788.49,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,1024,0,Hybrid,No,AMD,Radeon R5 M330,Mid-Range,315.396,60.0,Think Different,848.49
hp,Spectre Pro,2 in 1 Convertible,13.3,8,windows 10,1.48,2041.0,Standard,2560,1440,Yes,No,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1379.0540540540542,150.0,Innovation at its Best,2191.0
lenovo,ThinkPad T460,Ultrabook,14.0,8,windows 7,1.7,1499.0,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520,Premium,881.7647058823529,60.0,Think Different,1559.0
msi,GS40 Phantom,Gaming,14.0,16,windows 10,1.7,1769.0,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 970M,Ultra-Premium,1040.5882352941176,,,1769.0
hp,Pavilion 15-cb003nv,Gaming,15.6,8,windows 10,2.62,899.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050,Mid-Range,343.1297709923664,150.0,Innovation at its Best,1049.0
lenovo,IdeaPad 310-15ISK,Notebook,15.6,8,windows 10,2.2,459.0,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,Budget,208.63636363636363,60.0,Think Different,519.0
hp,250 G4,Notebook,15.6,4,no os,2.1,476.99,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,Budget,227.13809523809525,150.0,Innovation at its Best,626.99
dell,Inspiron 7567,Gaming,15.6,8,windows 10,2.62,1498.0,4K Ultra HD,3840,2160,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,Premium,571.7557251908397,50.0,Powerful and Reliable,1548.0
lenovo,ThinkPad T570,Notebook,15.6,8,windows 10,1.95,1390.0,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Premium,712.8205128205128,60.0,Think Different,1450.0
lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,4,windows 10,2.2,468.0,Full HD,1920,1080,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 920MX ,Budget,212.72727272727272,60.0,Think Different,528.0
hp,Stream 14-AX000nv,Notebook,14.0,2,windows 10,1.44,249.0,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,32,0,Flash Storage,No,Intel,HD Graphics 400,Budget,172.91666666666669,150.0,Innovation at its Best,399.0
msi,PL60 7RD,Gaming,15.6,8,windows 10,2.2,839.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce GTX 1050,Mid-Range,381.3636363636363,,,839.0
hp,250 G5,Notebook,15.6,8,windows 10,1.96,679.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,Mid-Range,346.42857142857144,150.0,Innovation at its Best,829.0
hp,ProBook 450,Notebook,15.6,16,windows 10,2.1,1159.0,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620,Premium,551.9047619047619,150.0,Innovation at its Best,1309.0
asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,4,windows 10,2.2,369.0,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3050,500,0,HDD,No,Intel,HD Graphics,Budget,167.72727272727272,45.0,Inspiring Innovation,414.0
lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,4,no os,2.1,398.0,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,Budget,189.52380952380952,60.0,Think Different,458.0
lenovo,IdeaPad 510-15IKB,Notebook,15.6,8,no os,2.2,709.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce 940MX,Mid-Range,322.27272727272725,60.0,Think Different,769.0
asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14.0,4,windows 10,2.0,769.0,Full HD,1920,1080,No,No,No,Intel,2.4,Core i3 7100U,256,0,SSD,No,Intel,HD Graphics 620,Mid-Range,384.5,45.0,Inspiring Innovation,814.0
lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,4,windows 7,2.32,825.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,1024,0,Hybrid,No,Intel,HD Graphics 520,Mid-Range,355.6034482758621,60.0,Think Different,885.0
lenovo,IdeaPad Y700-15ISK,Gaming,15.6,16,windows 10,3.31,1305.0,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,512,0,SSD,No,Nvidia,GeForce GTX 960,Premium,394.2598187311178,60.0,Think Different,1365.0
msi,GS60 Ghost,Gaming,15.6,16,windows 10,1.91,2153.37,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 970M,Ultra-Premium,1127.4188481675392,,,2153.37
hp,ProBook 450,Notebook,15.6,4,windows 10,2.07,650.0,Standard,1366,768,No,No,No,Intel,2.3,Core i3 6100U,500,0,HDD,No,Intel,HD Graphics 520,Mid-Range,314.00966183574883,150.0,Innovation at its Best,800.0
lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8,windows 10,1.36,1637.0,Standard,2560,1440,Yes,Yes,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1203.6764705882351,60.0,Think Different,1697.0
lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,6,windows 10,1.54,831.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce 920M,Mid-Range,539.6103896103896,60.0,Think Different,891.0
dell,Vostro 5568,Notebook,15.6,8,linux,1.98,895.01,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce GT 940MX,Mid-Range,452.0252525252525,50.0,Powerful and Reliable,945.01
acer,Aspire 3,Notebook,15.6,4,windows 10,2.1,333.0,Standard,1366,768,No,No,No,Intel,2.0,Celeron Dual Core N3350,500,0,HDD,No,Intel,HD Graphics 500,Budget,158.57142857142856,55.0,Explore Beyond Limits,388.0
hp,Pavilion 15-BC000nv,Notebook,15.6,6,windows 10,2.18,799.0,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 960M,Mid-Range,366.5137614678899,150.0,Innovation at its Best,949.0
asus,Rog GL552VW-DM201T,Gaming,15.6,8,windows 10,2.591,909.0,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 960M,Mid-Range,350.8297954457738,45.0,Inspiring Innovation,954.0
dell,Inspiron 5578,2 in 1 Convertible,15.6,16,windows 10,2.09,1179.0,Full HD,1920,1080,Yes,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Premium,564.1148325358852,50.0,Powerful and Reliable,1229.0
acer,Aspire E5-576G,Notebook,15.6,4,windows 10,2.23,691.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 940MX,Mid-Range,309.86547085201795,55.0,Explore Beyond Limits,746.0
dell,XPS 13,Ultrabook,13.3,8,linux,1.23,1099.0,Quad HD+,3200,1800,Yes,No,No,Intel,2.4,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520,Premium,893.4959349593496,50.0,Powerful and Reliable,1149.0
acer,Predator G9-793,Gaming,17.3,16,windows 10,4.2,2599.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,Ultra-Premium,618.8095238095237,55.0,Explore Beyond Limits,2654.0
lenovo,Legion Y520-15IKBN,Gaming,15.6,8,windows 10,2.4,819.0,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7300HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050,Mid-Range,341.25,60.0,Think Different,879.0
samsung,Chromebook Plus,2 in 1 Convertible,12.3,4,chrome os,1.15,659.0,Standard,2400,1600,Yes,Yes,No,Samsung,2.0,Cortex A72&A53,32,0,Flash Storage,No,ARM,Mali T860 MP4,Mid-Range,573.0434782608696,,,659.0
hp,250 G6,Notebook,15.6,4,windows 10,1.86,485.0,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,Intel,HD Graphics 620,Budget,260.752688172043,150.0,Innovation at its Best,635.0
apple,"MacBook 12""",Ultrabook,12.0,8,mac os x,0.92,1163.0,Standard,2304,1440,No,Yes,Yes,Intel,1.1,Core M,256,0,Flash Storage,No,Intel,HD Graphics 5300,Premium,1264.1304347826087,,,1163.0
dell,Inspiron 7378,2 in 1 Convertible,13.3,8,windows 10,1.6,1199.0,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Premium,749.375,50.0,Powerful and Reliable,1249.0
hp,Pavilion Power,Notebook,15.6,12,windows 10,2.21,1327.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,Premium,600.4524886877828,150.0,Innovation at its Best,1477.0
lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,4,no os,1.9,368.0,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,AMD,Radeon R5 M430,Budget,193.6842105263158,60.0,Think Different,428.0
asus,Rog G752VY-GC229T,Gaming,17.3,16,windows 10,4.3,2150.0,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,512,1024,SSD,HDD,Nvidia,GeForce GTX 980M,Ultra-Premium,500.0,45.0,Inspiring Innovation,2195.0
acer,Aspire 3,Notebook,15.6,4,linux,2.1,272.0,Standard,1366,768,No,No,No,Intel,2.0,Celeron Dual Core N3350,1024,0,HDD,No,Intel,HD Graphics 500,Budget,129.52380952380952,55.0,Explore Beyond Limits,327.0
msi,GS73VR 7RF,Gaming,17.3,16,windows 10,2.43,2048.9,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Ultra-Premium,843.1687242798354,,,2048.9
dell,Inspiron 5567,Notebook,15.6,4,windows 10,2.3,499.0,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,128,0,SSD,No,AMD,Radeon R7 M440,Budget,216.9565217391305,50.0,Powerful and Reliable,549.0
lenovo,IdeaPad 310-15ISK,Notebook,15.6,8,no os,2.2,629.0,Standard,1366,768,No,No,No,Intel,2.5,Core i7 6500U,500,0,HDD,No,Nvidia,GeForce 920MX,Mid-Range,285.9090909090909,60.0,Think Different,689.0
dell,Inspiron 5579,2 in 1 Convertible,15.6,16,windows 10,2.0,1285.0,Full HD,1920,1080,Yes,No,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620,Premium,642.5,50.0,Powerful and Reliable,1335.0
dell,XPS 13,Ultrabook,13.3,16,windows 10,1.2,2680.0,Quad HD+,3200,1800,Yes,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,2233.333333333333,50.0,Powerful and Reliable,2730.0
asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,8,windows 10,2.2,1169.0,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1060,Premium,531.3636363636364,45.0,Inspiring Innovation,1214.0
dell,Inspiron 5567,Notebook,15.6,8,windows 10,2.36,889.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,AMD,Radeon R7 M445,Mid-Range,376.6949152542373,50.0,Powerful and Reliable,939.0
hp,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,8,windows 10,1.91,579.0,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Mid-Range,303.14136125654454,150.0,Innovation at its Best,729.0
lenovo,IdeaPad 320-15AST,Notebook,15.6,4,windows 10,2.2,299.0,Standard,1366,768,No,No,No,AMD,2.2,E-Series 9000,500,0,HDD,No,AMD,Radeon R2 Graphics,Budget,135.9090909090909,60.0,Think Different,359.0
acer,Aspire E5-774G,Notebook,17.3,8,windows 10,3.3,629.0,Standard,1600,900,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 940MX,Mid-Range,190.60606060606065,55.0,Explore Beyond Limits,684.0
asus,Rog Strix,Gaming,15.6,16,windows 10,2.2,2449.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,Ultra-Premium,1113.181818181818,45.0,Inspiring Innovation,2494.0
apple,"MacBook 12""",Ultrabook,12.0,8,mac os x,0.92,1279.0,Standard,2304,1440,No,Yes,Yes,Intel,1.2,Core M,512,0,Flash Storage,No,Intel,HD Graphics 515,Premium,1390.2173913043478,,,1279.0
asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,16,windows 10,2.2,1749.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Ultra-Premium,794.9999999999999,45.0,Inspiring Innovation,1794.0
msi,GS73VR Stealth,Gaming,17.3,16,windows 10,2.43,1948.99,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Ultra-Premium,802.0534979423868,,,1948.99
dell,Inspiron 7579,2 in 1 Convertible,15.6,8,windows 10,2.191,999.0,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Mid-Range,455.9561843906892,50.0,Powerful and Reliable,1049.0
asus,ROG Strix,Gaming,17.3,16,windows 10,2.9,1949.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Ultra-Premium,672.0689655172414,45.0,Inspiring Innovation,1994.0
acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,11.6,2,chrome os,1.3,174.0,Standard,1366,768,No,No,No,Intel,1.5,Celeron Dual Core 3205U,32,0,SSD,No,Intel,HD Graphics,Budget,133.84615384615384,55.0,Explore Beyond Limits,229.0
acer,E5 774G,Notebook,17.3,4,windows 10,3.3,598.0,Standard,1600,900,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 940MX,Mid-Range,181.2121212121212,55.0,Explore Beyond Limits,653.0
lenovo,IdeaPad 320-17IKB,Notebook,17.3,8,no os,2.8,539.0,Standard,1600,900,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,Mid-Range,192.5,60.0,Think Different,599.0
lenovo,IdeaPad Y700-15ISK,Gaming,15.6,8,windows 10,2.6,1272.0,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960<U+039C>,Premium,489.2307692307692,60.0,Think Different,1332.0
acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,14.0,8,windows 10,1.2,1149.0,Full HD,1920,1080,Yes,Yes,No,Intel,1.3,Core i7 7Y75,256,0,SSD,No,Intel,HD Graphics 615,Premium,957.5,55.0,Explore Beyond Limits,1204.0
lenovo,Thinkpad T560,Notebook,15.6,8,windows 10,2.3,1529.0,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,664.7826086956522,60.0,Think Different,1589.0
msi,GP62MVR 6RF,Gaming,15.6,8,windows 10,2.2,1476.11,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Premium,670.9590909090908,,,1476.11
hp,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.6,6,windows 10,2.1,529.0,Full HD,1920,1080,No,No,No,AMD,2.7,A12-Series 9720P,1024,0,HDD,No,AMD,Radeon 530,Mid-Range,251.9047619047619,150.0,Innovation at its Best,679.0
dell,Latitude E7270,Ultrabook,12.5,8,windows 7,1.26,1713.37,Full HD,1920,1080,Yes,No,No,Intel,2.4,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1359.8174603174602,50.0,Powerful and Reliable,1763.37
dell,Inspiron 5578,2 in 1 Convertible,15.0,4,windows 10,2.08,509.0,Full HD,1920,1080,Yes,No,No,Intel,2.4,Core i3 7100U,500,0,HDD,No,Intel,HD Graphics 620,Mid-Range,244.71153846153845,50.0,Powerful and Reliable,559.0
asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,15.6,4,windows 10,2.65,309.0,Standard,1366,768,No,No,No,Intel,1.6,Pentium Quad Core N3710,1024,0,HDD,No,Intel,HD Graphics 405,Budget,116.60377358490568,45.0,Inspiring Innovation,354.0
dell,XPS 13,Ultrabook,13.3,8,windows 10,1.29,1477.0,Quad HD+,3200,1800,Yes,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,Premium,1144.9612403100775,50.0,Powerful and Reliable,1527.0
dell,Vostro 3568,Notebook,15.6,4,linux,2.18,521.86,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 520,Mid-Range,239.38532110091745,50.0,Powerful and Reliable,571.86
lenovo,IdeaPad Y700-15ISK,Gaming,15.6,16,windows 10,2.6,1029.0,Full HD,1920,1080,Yes,Yes,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M,Premium,395.7692307692308,60.0,Think Different,1089.0
msi,GL62M 7RDX,Gaming,15.6,8,windows 10,2.2,1149.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,Premium,522.2727272727273,,,1149.0
lenovo,ThinkPad Yoga,Netbook,12.5,16,windows 10,1.3,1650.0,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i7 6500U,512,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1269.2307692307693,60.0,Think Different,1710.0
razer,Blade Pro,Gaming,14.0,16,windows 10,1.95,3499.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,1024,0,SSD,No,Nvidia,GeForce GTX 1060,Ultra-Premium,1794.3589743589744,,,3499.0
dell,Inspiron 3567,Notebook,15.6,8,windows 10,2.3,469.01,Standard,1366,768,Yes,No,No,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Intel,HD Graphics 620,Budget,203.91739130434783,50.0,Powerful and Reliable,519.01
msi,GE72VR Apache,Gaming,17.3,16,windows 10,2.7,1598.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Ultra-Premium,591.8518518518518,,,1598.0
apple,MacBook Air,Ultrabook,11.6,4,mac os x,1.08,959.0,Standard,1366,768,No,No,No,Intel,1.6,Core i5,256,0,Flash Storage,No,Intel,HD Graphics 6000,Mid-Range,887.9629629629629,,,959.0
hp,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,15.6,4,windows 10,2.1,478.0,Full HD,1920,1080,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,Budget,227.6190476190476,150.0,Innovation at its Best,628.0
hp,EliteBook 840,Ultrabook,14.0,8,windows 7,1.54,2198.19,Standard,2560,1440,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1427.3961038961038,150.0,Innovation at its Best,2348.19
dell,Vostro 3559,Notebook,15.6,4,windows 7,2.24,737.0,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,Mid-Range,329.0178571428571,50.0,Powerful and Reliable,787.0
msi,GL62 6QF,Gaming,15.6,8,windows 10,2.3,1169.0,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M,Premium,508.26086956521743,,,1169.0
lenovo,ThinkPad 13,Notebook,13.3,16,windows 10,1.4,1499.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Premium,1070.7142857142858,60.0,Think Different,1559.0
lenovo,IdeaPad 320-15ABR,Notebook,15.6,6,windows 10,2.2,597.57,Full HD,1920,1080,No,No,No,AMD,3.6,A12-Series 9720P,256,0,SSD,No,AMD,Radeon 530,Mid-Range,271.6227272727273,60.0,Think Different,657.57
asus,ZenBook UX310UA-WB71,Ultrabook,13.3,8,windows 10,1.45,1280.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,Premium,882.7586206896552,45.0,Inspiring Innovation,1325.0
acer,Aspire ES1-572,Notebook,15.6,4,linux,2.4,361.8,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,500,0,HDD,No,Intel,HD Graphics 520,Budget,150.75,55.0,Explore Beyond Limits,416.8
