Company,Product,TypeName,Inches,Ram,OS,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_Category,Price_per_kg
hp,Spectre x360,Ultrabook,13.3,16,windows 10,1.3,2049.0,4K Ultra HD,3840,2160,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1576.1538461538462
dell,Vostro 3568,Notebook,15.6,8,windows 10,2.18,750.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Mid-Range,344.0366972477064
hp,EliteBook 840,Notebook,14.0,4,windows 7,1.54,1030.99,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,Premium,669.474025974026
hp,ZBook 15u,Workstation,15.6,8,windows 7,1.9,1495.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,AMD,FirePro W4190M,Premium,786.8421052631579
lenovo,ThinkPad T460,Notebook,14.0,8,windows 7,1.7,1199.0,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,180,0,SSD,No,Intel,HD Graphics 520,Premium,705.2941176470589
hp,Chromebook 13,Notebook,13.3,4,chrome os,1.29,615.0,Quad HD+,3200,1800,No,No,No,Intel,1.5,Pentium Dual Core 4405Y,32,0,Flash Storage,No,Intel,HD Graphics 515,Mid-Range,476.74418604651163
acer,Aspire ES1-523,Notebook,15.6,4,windows 10,2.4,387.0,Standard,1366,768,No,No,No,AMD,2.2,A8-Series 7410,500,0,HDD,No,AMD,Radeon R5,Budget,161.25
dell,Inspiron 3552,Notebook,15.6,4,linux,2.2,393.49,Standard,1366,768,No,No,No,Intel,1.6,Pentium Quad Core N3700,500,0,HDD,No,Intel,HD Graphics,Budget,178.8590909090909
hp,250 G6,Notebook,15.6,4,no os,1.86,345.99,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,Budget,186.01612903225805
asus,Rog GL702VM-GC354T,Gaming,17.3,8,windows 10,2.7,1599.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Ultra-Premium,592.2222222222222
dell,Inspiron 5370,Ultrabook,13.3,4,windows 10,1.4,818.35,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,AMD,Radeon 530,Mid-Range,584.5357142857143
hp,Elitebook 820,Netbook,12.5,4,windows 7,2.4,1599.0,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,128,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,666.25
acer,Aspire F5-573G,Notebook,15.6,8,windows 10,2.4,799.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,1024,SSD,HDD,Nvidia,GeForce GTX 950M,Mid-Range,332.9166666666667
dell,Inspiron 5567,Notebook,15.6,8,windows 10,2.36,638.8,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,AMD,Radeon R7 M445,Mid-Range,270.6779661016949
msi,GS70 Stealth,Gaming,17.3,8,windows 10,2.6,1599.0,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,256,0,SSD,No,Nvidia,GeForce GTX 965M,Ultra-Premium,615.0
hp,250 G5,Notebook,15.6,4,windows 10,1.96,500.0,Standard,1366,768,No,No,No,Intel,1.6,Pentium Quad Core N3710,1024,0,HDD,No,Intel,HD Graphics 405,Budget,255.10204081632654
asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,16,windows 10,4.3,2299.0,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 980M,Ultra-Premium,534.6511627906976
dell,Latitude E5270,Ultrabook,12.5,4,windows 7,1.5,1135.15,Standard,1366,768,No,No,No,Intel,2.3,Core i3 6100U,500,0,HDD,No,Intel,HD Graphics 520,Premium,756.7666666666668
dell,Latitude E5270,Ultrabook,12.5,4,windows 7,1.5,1166.97,Standard,1366,768,No,No,No,Intel,2.3,Core i3 6100U,128,0,SSD,No,Intel,HD Graphics 520,Premium,777.98
acer,Chromebook 15,Notebook,15.6,4,chrome os,2.2,209.0,Standard,1366,768,No,No,No,Intel,1.5,Celeron Dual Core 3205U,16,0,SSD,No,Intel,HD Graphics,Budget,94.99999999999999
hp,ZBook 17,Workstation,17.3,8,windows 7,3.0,2899.0,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,1024,0,HDD,No,AMD,FirePro W6150M,Ultra-Premium,966.3333333333334
lenovo,Legion Y520-15IKBN,Gaming,15.6,16,windows 10,2.4,1199.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1050 Ti,Premium,499.58333333333337
dell,Latitude E5270,Ultrabook,12.5,8,windows 7,1.5,1413.1,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,Premium,942.0666666666666
msi,GE72 Apache,Gaming,17.3,8,windows 10,2.9,1511.19,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M,Ultra-Premium,521.1
lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,4,windows 10,2.1,867.0,Full HD,1920,1080,Yes,Yes,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,Mid-Range,412.85714285714283
hp,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),Notebook,15.6,4,windows 10,2.1,398.0,Full HD,1920,1080,No,No,No,AMD,2.5,A6-Series 9220,1024,0,HDD,No,AMD,Radeon R4,Budget,189.52380952380952
asus,Rog GL552VW-CN470T,Gaming,15.6,16,windows 10,2.59,1339.0,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M,Premium,516.988416988417
hp,EliteBook 1030,Notebook,13.3,8,windows 10,1.16,1699.0,Quad HD+,3200,1800,Yes,No,No,Intel,1.1,Core M 6Y54,256,0,SSD,No,Intel,HD Graphics 515,Ultra-Premium,1464.6551724137933
dell,Vostro 3559,Notebook,15.6,4,windows 7,2.24,769.15,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,AMD,Radeon R5 M315,Mid-Range,343.37053571428567
lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Notebook,15.6,4,windows 10,2.1,429.0,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,Budget,204.28571428571428
hp,Spectre Pro,Ultrabook,13.3,8,windows 10,1.16,1969.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,512,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1697.4137931034484
lenovo,Yoga Book,2 in 1 Convertible,10.1,4,android,0.69,549.0,Standard,1920,1200,Yes,Yes,No,Intel,1.44,Atom x5-Z8550,64,0,Flash Storage,No,Intel,HD Graphics 400,Mid-Range,795.6521739130435
dell,XPS 13,Ultrabook,13.3,8,windows 10,1.23,1379.0,Full HD,1920,1080,No,No,No,Intel,2.4,Core i7 7560U,256,0,SSD,No,Intel,Iris Plus Graphics 640,Premium,1121.138211382114
lenovo,IdeaPad Y900-17ISK,Gaming,17.3,16,windows 10,4.6,2749.99,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 6820HK,256,1024,SSD,Hybrid,Nvidia,GeForce GTX 980M,Ultra-Premium,597.8239130434782
razer,Blade Stealth,Ultrabook,12.5,8,windows 10,1.25,1029.0,4K Ultra HD,3840,2160,Yes,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,Premium,823.2
toshiba,Portege X30-D-10K,Ultrabook,13.3,16,windows 10,1.05,2226.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,2120.0
asus,Rog GL752VW-T4308T,Gaming,17.3,8,windows 10,3.52,1312.49,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M,Premium,372.86647727272725
vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Notebook,13.3,4,windows 10,1.35,196.0,Full HD,1920,1080,No,No,No,Intel,1.44,Atom X5-Z8350,32,0,Flash Storage,No,Intel,HD Graphics 400,Budget,145.18518518518516
hp,Spectre Pro,Notebook,13.3,8,windows 10,1.16,1690.0,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1456.8965517241381
hp,EliteBook 1040,Notebook,14.0,8,windows 7,1.43,1513.0,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1058.0419580419582
dell,Latitude E5570,Notebook,15.6,4,linux,2.09,523.63,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,Mid-Range,250.54066985645935
asus,VivoBook Max,Notebook,15.6,4,windows 10,2.0,435.0,Standard,1366,768,No,No,No,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Intel,HD Graphics 620,Budget,217.5
lenovo,ThinkPad Yoga,2 in 1 Convertible,14.0,8,windows 10,1.8,1669.0,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,927.2222222222222
lenovo,Yoga Book,2 in 1 Convertible,10.1,4,windows 10,0.69,479.0,Standard,1920,1200,Yes,Yes,No,Intel,1.44,Atom x5-Z8550,64,0,Flash Storage,No,Intel,HD Graphics 400,Budget,694.2028985507247
hp,EliteBook 820,Ultrabook,12.5,8,windows 7,1.26,1895.0,Standard,1366,768,No,No,No,Intel,2.4,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1503.968253968254
lenovo,Legion Y520-15IKBN,Gaming,15.6,8,no os,2.4,989.0,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Mid-Range,412.08333333333337
hp,Omen -,Gaming,17.3,8,windows 10,3.35,1129.0,Full HD,1920,1080,No,Yes,No,Intel,2.3,Core i5 6300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Premium,337.0149253731343
hp,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,15.6,8,windows 10,2.04,629.0,Standard,1366,768,No,No,No,Intel,2.7,Core i7 7500U,2048,0,HDD,No,Intel,HD Graphics 620,Mid-Range,308.3333333333333
lenovo,ThinkPad P40,2 in 1 Convertible,14.0,8,windows 7,1.8,2050.38,Full HD,1920,1080,Yes,Yes,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Nvidia,Quadro M500M,Ultra-Premium,1139.1000000000001
asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Notebook,14.0,4,windows 10,1.5,278.0,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,Budget,185.33333333333334
hp,250 G6,Ultrabook,15.6,8,windows 10,1.84,752.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,Mid-Range,408.695652173913
acer,Aspire E5-576G,Notebook,15.6,4,windows 10,2.23,616.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Nvidia,GeForce 940MX,Mid-Range,276.23318385650225
lenovo,IdeaPad 500-15ISK,Notebook,15.6,16,windows 10,2.5,1099.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,1024,0,Hybrid,No,AMD,Radeon R7 M360,Premium,439.6
hp,ZBook 17,Workstation,17.3,8,windows 7,3.0,3949.4,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,256,0,SSD,No,Nvidia,Quadro M3000M,Ultra-Premium,1316.4666666666667
dell,Inspiron 5567,Notebook,15.6,8,windows 10,2.5,784.0,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,AMD,Radeon R7 M445,Mid-Range,313.6
msi,GT72S Dominator,Gaming,17.3,16,windows 10,3.78,2399.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 6820HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 980M,Ultra-Premium,634.6560846560847
hp,EliteBook 850,Ultrabook,15.6,8,windows 7,1.88,2171.72,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1155.1702127659573
lenovo,ThinkPad X1,2 in 1 Convertible,14.0,16,windows 10,2.8,2440.0,Standard,2560,1440,Yes,Yes,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,871.4285714285714
msi,GP62M 7RDX,Gaming,15.6,8,windows 10,2.4,1142.8,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,Premium,476.1666666666667
hp,Spectre Pro,2 in 1 Convertible,13.3,8,windows 10,1.48,1629.0,Full HD,1920,1080,Yes,No,No,Intel,2.4,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1100.6756756756756
hp,ZBook 15,Workstation,15.6,8,windows 7,2.59,2229.0,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,256,0,SSD,No,Nvidia,Quadro M1000M,Ultra-Premium,860.6177606177606
hp,Spectre Pro,2 in 1 Convertible,13.3,8,windows 10,1.48,1799.0,Standard,2560,1440,Yes,No,No,Intel,2.6,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1215.5405405405406
hp,ZBook Studio,Workstation,15.6,8,windows 7,2.0,1899.0,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,256,0,SSD,No,Nvidia,Quadro M1000M,Ultra-Premium,949.5
hp,EliteBook 820,Ultrabook,12.5,8,windows 7,1.26,2296.95,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1822.9761904761904
dell,Vostro 5568,Notebook,15.6,8,windows 10,2.18,1009.9,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce 940MX,Premium,463.2568807339449
hp,EliteBook 850,Notebook,15.6,8,windows 7,1.88,1579.0,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,839.8936170212767
lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8,windows 10,1.27,2339.0,Standard,2560,1440,Yes,Yes,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1841.732283464567
lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,4,no os,1.9,339.0,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,Budget,178.42105263157896
hp,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,4,windows 10,1.86,297.0,Standard,1366,768,No,No,No,AMD,1.8,E-Series 7110,500,0,HDD,No,AMD,Radeon R2 Graphics,Budget,159.6774193548387
lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,8,no os,2.32,599.0,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,1024,0,HDD,No,AMD,Radeon R5 M330,Mid-Range,258.18965517241384
dell,Inspiron 7567,Gaming,15.6,8,windows 10,2.62,1199.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050Ti,Premium,457.6335877862595
dell,XPS 15,Notebook,15.6,8,windows 10,2.04,2250.68,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,2.3,Core i5 6300HQ,256,0,SSD,No,Nvidia,GeForce 960M,Ultra-Premium,1103.2745098039215
hp,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,4,windows 10,1.91,478.89,Full HD,1920,1080,No,No,No,AMD,2.5,A6-Series A6-9220,256,0,SSD,No,AMD,Radeon 520,Budget,250.7277486910995
msi,GP72M 7REX,Gaming,17.3,16,windows 10,2.7,1492.8,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,Premium,552.8888888888888
lenovo,ThinkPad T460s,Ultrabook,14.0,12,windows 7,1.4,2299.0,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1642.1428571428573
lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,8,windows 10,2.5,788.49,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,1024,0,Hybrid,No,AMD,Radeon R5 M330,Mid-Range,315.396
hp,Spectre Pro,2 in 1 Convertible,13.3,8,windows 10,1.48,2041.0,Standard,2560,1440,Yes,No,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1379.0540540540542
lenovo,ThinkPad T460,Ultrabook,14.0,8,windows 7,1.7,1499.0,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520,Premium,881.7647058823529
msi,GS40 Phantom,Gaming,14.0,16,windows 10,1.7,1769.0,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 970M,Ultra-Premium,1040.5882352941176
hp,Pavilion 15-cb003nv,Gaming,15.6,8,windows 10,2.62,899.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050,Mid-Range,343.1297709923664
lenovo,IdeaPad 310-15ISK,Notebook,15.6,8,windows 10,2.2,459.0,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,Budget,208.63636363636363
hp,250 G4,Notebook,15.6,4,no os,2.1,476.99,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,Budget,227.13809523809525
dell,Inspiron 7567,Gaming,15.6,8,windows 10,2.62,1498.0,4K Ultra HD,3840,2160,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,Premium,571.7557251908397
lenovo,ThinkPad T570,Notebook,15.6,8,windows 10,1.95,1390.0,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Premium,712.8205128205128
lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,4,windows 10,2.2,468.0,Full HD,1920,1080,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 920MX ,Budget,212.72727272727272
hp,Stream 14-AX000nv,Notebook,14.0,2,windows 10,1.44,249.0,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,32,0,Flash Storage,No,Intel,HD Graphics 400,Budget,172.91666666666669
msi,PL60 7RD,Gaming,15.6,8,windows 10,2.2,839.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce GTX 1050,Mid-Range,381.3636363636363
hp,250 G5,Notebook,15.6,8,windows 10,1.96,679.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,Mid-Range,346.42857142857144
hp,ProBook 450,Notebook,15.6,16,windows 10,2.1,1159.0,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620,Premium,551.9047619047619
asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,4,windows 10,2.2,369.0,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3050,500,0,HDD,No,Intel,HD Graphics,Budget,167.72727272727272
lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,4,no os,2.1,398.0,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,Budget,189.52380952380952
lenovo,IdeaPad 510-15IKB,Notebook,15.6,8,no os,2.2,709.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce 940MX,Mid-Range,322.27272727272725
asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14.0,4,windows 10,2.0,769.0,Full HD,1920,1080,No,No,No,Intel,2.4,Core i3 7100U,256,0,SSD,No,Intel,HD Graphics 620,Mid-Range,384.5
lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,4,windows 7,2.32,825.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,1024,0,Hybrid,No,Intel,HD Graphics 520,Mid-Range,355.6034482758621
lenovo,IdeaPad Y700-15ISK,Gaming,15.6,16,windows 10,3.31,1305.0,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,512,0,SSD,No,Nvidia,GeForce GTX 960,Premium,394.25981873111783
msi,GS60 Ghost,Gaming,15.6,16,windows 10,1.91,2153.37,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 970M,Ultra-Premium,1127.4188481675392
hp,ProBook 450,Notebook,15.6,4,windows 10,2.07,650.0,Standard,1366,768,No,No,No,Intel,2.3,Core i3 6100U,500,0,HDD,No,Intel,HD Graphics 520,Mid-Range,314.00966183574883
lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8,windows 10,1.36,1637.0,Standard,2560,1440,Yes,Yes,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1203.6764705882351
lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,6,windows 10,1.54,831.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce 920M,Mid-Range,539.6103896103896
dell,Vostro 5568,Notebook,15.6,8,linux,1.98,895.01,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce GT 940MX,Mid-Range,452.02525252525254
acer,Aspire 3,Notebook,15.6,4,windows 10,2.1,333.0,Standard,1366,768,No,No,No,Intel,2.0,Celeron Dual Core N3350,500,0,HDD,No,Intel,HD Graphics 500,Budget,158.57142857142856
hp,Pavilion 15-BC000nv,Notebook,15.6,6,windows 10,2.18,799.0,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 960M,Mid-Range,366.5137614678899
asus,Rog GL552VW-DM201T,Gaming,15.6,8,windows 10,2.591,909.0,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 960M,Mid-Range,350.8297954457738
dell,Inspiron 5578,2 in 1 Convertible,15.6,16,windows 10,2.09,1179.0,Full HD,1920,1080,Yes,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Premium,564.1148325358852
acer,Aspire E5-576G,Notebook,15.6,4,windows 10,2.23,691.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 940MX,Mid-Range,309.86547085201795
dell,XPS 13,Ultrabook,13.3,8,linux,1.23,1099.0,Quad HD+,3200,1800,Yes,No,No,Intel,2.4,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520,Premium,893.4959349593496
acer,Predator G9-793,Gaming,17.3,16,windows 10,4.2,2599.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,Ultra-Premium,618.8095238095237
lenovo,Legion Y520-15IKBN,Gaming,15.6,8,windows 10,2.4,819.0,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7300HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050,Mid-Range,341.25
samsung,Chromebook Plus,2 in 1 Convertible,12.3,4,chrome os,1.15,659.0,Standard,2400,1600,Yes,Yes,No,Samsung,2.0,Cortex A72&A53,32,0,Flash Storage,No,ARM,Mali T860 MP4,Mid-Range,573.0434782608696
hp,250 G6,Notebook,15.6,4,windows 10,1.86,485.0,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,Intel,HD Graphics 620,Budget,260.752688172043
apple,"MacBook 12""",Ultrabook,12.0,8,mac os x,0.92,1163.0,Standard,2304,1440,No,Yes,Yes,Intel,1.1,Core M,256,0,Flash Storage,No,Intel,HD Graphics 5300,Premium,1264.1304347826087
dell,Inspiron 7378,2 in 1 Convertible,13.3,8,windows 10,1.6,1199.0,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Premium,749.375
hp,Pavilion Power,Notebook,15.6,12,windows 10,2.21,1327.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,Premium,600.4524886877828
lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,4,no os,1.9,368.0,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,AMD,Radeon R5 M430,Budget,193.6842105263158
asus,Rog G752VY-GC229T,Gaming,17.3,16,windows 10,4.3,2150.0,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,512,1024,SSD,HDD,Nvidia,GeForce GTX 980M,Ultra-Premium,500.0
acer,Aspire 3,Notebook,15.6,4,linux,2.1,272.0,Standard,1366,768,No,No,No,Intel,2.0,Celeron Dual Core N3350,1024,0,HDD,No,Intel,HD Graphics 500,Budget,129.52380952380952
msi,GS73VR 7RF,Gaming,17.3,16,windows 10,2.43,2048.9,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Ultra-Premium,843.1687242798354
dell,Inspiron 5567,Notebook,15.6,4,windows 10,2.3,499.0,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,128,0,SSD,No,AMD,Radeon R7 M440,Budget,216.95652173913047
lenovo,IdeaPad 310-15ISK,Notebook,15.6,8,no os,2.2,629.0,Standard,1366,768,No,No,No,Intel,2.5,Core i7 6500U,500,0,HDD,No,Nvidia,GeForce 920MX,Mid-Range,285.9090909090909
dell,Inspiron 5579,2 in 1 Convertible,15.6,16,windows 10,2.0,1285.0,Full HD,1920,1080,Yes,No,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620,Premium,642.5
